,tenure,MonthlyCharges,total_charges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,senior_yes_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check
3009,1,25.0,25.0,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3010,38,80.45,3162.65,True,False,True,True,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True
3011,9,19.75,210.65,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3012,54,65.65,3566.7,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,False,True,False,False
3013,29,71.0,2080.1,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False
3014,44,89.2,4040.2,True,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False
3015,59,86.75,5186.0,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,False,True,False
3016,3,55.3,196.15,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
3017,18,61.5,1087.45,False,True,True,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True
3018,67,25.1,1672.15,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
3019,22,55.15,1206.05,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
3020,33,34.05,1113.95,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
3021,5,19.95,107.05,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3022,2,19.95,38.15,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3023,72,89.7,6339.3,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False
3024,9,20.4,184.1,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3025,67,26.3,1688.9,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3026,16,84.95,1378.25,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3027,8,20.7,137.6,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3028,5,43.25,219.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,True
3029,23,48.35,1067.15,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
3030,1,79.55,79.55,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3031,50,71.05,3444.85,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
3032,17,19.45,369.05,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3033,68,110.8,7553.6,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False
3034,1,84.5,84.5,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3035,25,69.3,1813.1,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
3036,67,49.35,3321.35,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False
3037,32,20.35,707.5,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3038,67,105.6,7112.15,False,True,False,True,True,False,True,False,True,False,True,False,True,True,True,True,False,False,True,True,False,True,False
3039,72,64.45,4641.1,True,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False
3040,71,108.6,7690.9,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True,True,True,True,False,False
3041,1,49.9,49.9,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
3042,46,30.3,1380.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3043,2,30.4,78.65,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
3044,1,45.4,45.4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3045,48,65.65,3094.65,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False
3046,61,103.3,6518.35,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False
3047,32,84.15,2585.95,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
3048,2,44.45,82.7,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3049,3,19.75,58.85,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3050,5,85.4,425.9,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False
3051,71,89.9,6342.7,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False
3052,37,55.05,2030.75,True,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True
3053,65,104.1,6700.05,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False
3054,67,106.6,7244.7,False,False,True,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False
3055,49,75.2,3678.3,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
3056,50,70.5,3486.65,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,False
3057,25,19.6,411.15,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3058,17,55.85,937.5,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
3059,64,24.05,1559.15,False,True,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3060,25,38.1,970.4,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False
3061,23,106.4,2483.5,True,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False
3062,24,34.25,828.2,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True
3063,37,100.05,3810.55,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False
3064,21,68.65,1493.2,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3065,1,45.8,45.8,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3066,10,75.75,777.3,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3067,6,84.4,556.35,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
3068,51,96.4,4911.05,True,True,False,True,True,False,True,False,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False
3069,10,20.55,187.35,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3070,6,50.95,307.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False
3071,47,90.5,4318.35,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True
3072,61,79.4,4820.55,False,True,True,True,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False
3073,52,58.75,3038.55,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False
3074,35,59.45,2136.9,False,True,True,True,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False
3075,71,105.7,7472.15,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False
3076,6,56.25,389.1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3077,45,53.3,2296.25,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
3078,2,85.55,187.45,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False
